StoreProductID|Stock|Price|Cost|DistributorID
12349252|237|43.1092|39.1902|57
12349293|55|137.4288|124.9353|57
12491828|35|52.1159|47.3781|57
12496971|76|80.9309|73.5735|57
12496973|18|57.8078|52.5525|57
12803202|32|32.3238|29.3853|57
12805846|38|32.3238|29.3853|57
12554947|16|123.4741|112.2492|57
12432295|15|92.9775|84.5250|57
13290249|18|882.8820|802.6200|57
3258710|19|364.3910|331.2645|57
11588005|45|319.2767|290.2515|57
13028309|379|161.6192|146.9265|57
13289254|106|383.6333|348.7575|57
4786056|20|71.7786|65.2533|57
13290196|28|62.8690|57.1536|57
12432294|43|27.4890|24.9900|57
7692813|69|100.3834|91.2576|57
1421123|45|71.7786|65.2533|57
13304138|381|3.2340|2.9400|57
13301616|11|273.2730|248.4300|57
13297340|87|304.8045|277.0950|57
13294404|13|168.1680|152.8800|57
13298923|51|378.3780|343.9800|57
13320361|598|101.1919|91.9926|57
13849383|161|1.9404|1.7640|57
15953896|37|150.3002|136.6365|57
14000073|28|30.3188|27.5625|57
14083218|80|126.1260|114.6600|57
14097819|16|2.6034|2.3667|57
14161267|181|153.5342|139.5765|57
10951646|608|43.5782|39.6165|57
14191141|414|169.7850|154.3500|57
14817095|48|485.0192|440.9265|57
15016903|110|323.3192|293.9265|57
8070070|720|30.3026|27.5478|57
15260529|15|42.6888|38.8080|57
15849792|10|103.4072|94.0065|57
7351482|10|520.0800|472.8000|264
12314341|924|230.7360|209.7600|264
7036629|16|306.2400|278.4000|264
10032377|15|187.5104|170.4640|10
9956209|34|405.1309|368.3008|10
9941732|25|376.3021|342.0928|10
9932497|32|296.6286|269.6624|10
10751843|13|366.7664|333.4240|10
10873903|183|12.3446|11.2224|10
10873902|6263|12.7389|11.5808|10
10873916|938|6.9115|6.2832|10
10873921|228|12.0613|10.9648|10
10773886|141|35.7280|32.4800|10
10838776|271|12.2461|11.1328|10
9990193|61|69.8544|63.5040|10
1041453|337|16.9154|15.3776|10
10746439|103|4.8664|4.4240|10
10746384|26|6.1970|5.6336|10
10746330|153|24.7262|22.4784|10
10746592|91|22.8782|20.7984|10
10746417|243|19.6381|17.8528|10
10874703|186|57.3126|52.1024|10
10746362|33|14.7963|13.4512|10
10746421|62|20.1925|18.3568|10
10746360|154|29.0259|26.3872|10
10746370|10|27.1779|24.7072|10
10746589|72|11.3221|10.2928|10
10835724|75|291.7376|265.2160|10
10974837|85|15.0304|13.6640|10
10974823|11|19.7243|17.9312|10
10746381|17|12.6280|11.4800|10
11005851|57|25.1082|22.8256|10
10740411|54|118.7032|107.9120|10
10746470|15|2.5010|2.2736|10
10746471|99|3.1293|2.8448|10
10745942|15|150.1069|136.4608|10
10745945|247|1.4538|1.3216|10
10745947|1401|2.4024|2.1840|10
10745855|275|1.7987|1.6352|10
10745853|79|3.8438|3.4944|10
10745932|1269|1.1211|1.0192|10
10745949|415|1.1211|1.0192|10
10745846|395|1.4538|1.3216|10
10745922|358|2.4024|2.1840|10
10746001|54|20.6114|18.7376|10
10745831|182|1.5646|1.4224|10
10745823|26|5.1251|4.6592|10
10745808|639|1.4414|1.3104|10
10745798|10|6.7760|6.1600|10
10745788|854|2.7104|2.4640|10
10745920|891|7.4166|6.7424|10
10745775|175|12.4802|11.3456|10
10746043|36|15.5355|14.1232|10
10745944|154|2.7104|2.4640|10
10745980|29|12.4802|11.3456|10
10746167|47|19.6874|17.8976|10
10745692|189|2.7104|2.4640|10
10745673|90|3.8562|3.5056|10
10745682|139|4.9403|4.4912|10
10746066|492|2.0574|1.8704|10
10746154|136|3.6960|3.3600|10
10746074|30|6.7760|6.1600|10
10746110|40|2.0574|1.8704|10
10746142|45|1.7371|1.5792|10
10745717|514|2.5256|2.2960|10
10745659|10|6.2955|5.7232|10
10746602|167|13.0592|11.8720|10
10746208|12|5.8274|5.2976|10
10746612|71|2.8090|2.5536|10
10746607|44|8.8704|8.0640|10
10746197|23|9.4494|8.5904|10
10746269|15|5.0142|4.5584|10
10745743|30|7.1456|6.4960|10
10745725|70|15.4616|14.0560|10
10745730|351|5.9629|5.4208|10
10745732|125|9.5234|8.6576|10
9992620|3148|5.5933|5.0848|10
9937763|12|65.5301|59.5728|10
9941035|35|130.9616|119.0560|10
10757058|16|127.4258|115.8416|10
10757510|13|329.5600|299.6000|10
10861916|23|464.3408|422.1280|10
10740384|10|488.1554|443.7776|10
10859209|42|13.7245|12.4768|10
13222479|12|21.4491|19.4992|10
1564302|16|480.2952|436.6320|10
10864217|76|27.0794|24.6176|10
12728252|24|380.4539|345.8672|10
10975174|22|522.3310|474.8464|10
10864239|20|1939.5992|1763.2720|10
10759218|43|27.1286|24.6624|10
10878417|212|105.6317|96.0288|10
10837468|18|1804.7691|1640.6992|10
10760238|11|509.0870|462.8064|10
10773887|254|4.8910|4.4464|10
10972451|587|9.8437|8.9488|10
10774740|30|38.5370|35.0336|10
10774723|70|6.5789|5.9808|10
10878699|12|174.6976|158.8160|10
10878647|176|108.5146|98.6496|10
10878665|14|164.0531|149.1392|10
10878510|19|149.5771|135.9792|10
10746648|12|93.5704|85.0640|10
10883729|40|8.3899|7.6272|10
10877941|55|14.8456|13.4960|10
10771800|20|20.0570|18.2336|10
10780092|27|282.2758|256.6144|10
10894467|25|111.1018|101.0016|10
10898701|32|23.5805|21.4368|10
9968811|14|206.6549|187.8681|43
15035441|24|30.0496|27.3178|43
9973807|46|9.6297|8.7543|43
9990648|11|67.8904|61.7185|43
10739061|27|84.9195|77.1995|43
10902372|12|24.8052|22.5502|43
15079649|42|2.0043|1.8221|43
9981733|18|264.8854|240.8049|43
10741975|36|24.0969|21.9063|43
15095507|11|46.2197|42.0179|43
15101754|11|23.2832|21.1665|43
202075|34|5.8622|5.3293|43
15100538|25|17.2250|15.6591|43
15111900|26|3.5716|3.2469|43
15113558|17|8.1378|7.3980|43
15122747|50|2.5167|2.2879|43
10996866|15|16.1249|14.6590|43
11194149|24|74.5513|67.7739|43
10776224|12|12.1314|11.0285|43
12534882|20|123.7548|112.5044|43
10859666|13|46.5663|42.3330|43
12646684|10|44.9538|40.8671|43
11932929|25|7.8213|7.1103|43
15157162|14|49.8666|45.3333|43
10742419|12|53.4834|48.6213|43
15155619|15|4.4306|4.0278|43
15133267|20|3.2551|2.9592|43
15156808|43|3.3003|3.0003|43
10847557|45|11.3929|10.3572|43
9979972|25|10.9107|9.9188|43
7265818|14|5.4553|4.9594|43
15199741|16|43.7784|39.7985|43
6214063|15|30.6222|27.8384|43
16059291|26|413.3400|375.7636|43
10877053|33|81.6794|74.2540|43
12061679|21|275.7358|250.6689|43
15204284|15|7.0377|6.3979|43
15205535|193|1.8385|1.6714|43
7258770|67|19.1841|17.4401|43
12731136|36|17.1497|15.5906|43
15219695|84|1.1905|1.0823|43
10738936|300|393.3270|357.5700|43
10738934|10|262.2029|238.3663|43
15286878|29|222.1017|201.9106|43
15280436|15|222.1017|201.9106|43
10807250|520|43.6277|39.6615|43
10761274|28|35.8214|32.5649|43
7266374|41|26.6136|24.1942|43
11933542|14|19.2595|17.5086|43
10558603|17|42.8139|38.9217|43
12181356|290|298.3860|271.2600|43
15327053|42|15.5975|14.1795|43
10018201|22|9.6749|8.7954|43
11936365|15|2.0495|1.8632|43
15321141|12|51.6901|46.9910|43
15347618|34|4.4306|4.0278|43
1644941|58|10.4435|9.4941|43
15357196|27|7.4597|6.7815|43
15393176|80|16.0797|14.6179|43
15389253|878|3.4661|3.1510|43
14848871|296|3.4812|3.1647|43
15393268|11|3.3757|3.0688|43
10847555|25|11.3929|10.3572|43
15395562|224|15.4920|14.0836|43
11966750|13|20.8720|18.9745|43
10024702|11|7.9871|7.2610|43
14463403|319|43.4770|39.5245|43
1475224|96|5.1690|4.6991|43
15427356|32|3.2702|2.9729|43
11956396|16|6.4650|5.8773|43
13221850|60|1290.5647|1173.2406|43
15428430|212|1.1152|1.0138|43
15428451|13|33.6061|30.5510|43
15535314|15|184.0198|167.2907|43
10773329|22|26.6890|24.2627|43
12730564|13|47.9678|43.6071|43
12534880|17|142.4416|129.4924|43
12242105|32|1.9440|1.7673|43
15446611|39|7.7611|7.0555|43
15448769|28|16.4263|14.9330|43
15462290|11|6.5253|5.9321|43
15473008|11|31.4963|28.6330|43
12732079|344|96.5535|87.7759|43
15944126|58|3.9936|3.6305|43
15942676|31|26.8698|24.4271|43
14880024|101|180.8400|164.4000|43
15947783|15|12.5684|11.4258|43
15950467|10|34.0281|30.9346|43
10840592|78|33.0787|30.0715|43
7230633|17|352.1760|320.1600|264
1044353|12|2432.4960|2211.3600|264
892401|436|97.6800|88.8000|264
15558772|20|12319.8240|11199.8400|264
10785862|2430|6.6495|6.0450|34
9250511|47|68.1830|61.9845|34
11008231|321|25.1488|22.8625|34
10785871|272|14.7483|13.4075|34
10815411|1317|15.3280|13.9345|34
11629134|39|18.7380|17.0345|34
11002343|38|130.6030|118.7300|34
10846630|168|7.4168|6.7425|34
10929806|405|4.0920|3.7200|34
10759397|27|10.4346|9.4860|34
12153579|1039|1.5175|1.3795|34
12156337|10|4.2625|3.8750|34
12196188|85|46.0180|41.8345|34
12161459|11|44.3641|40.3310|34
12180432|76|1.7050|1.5500|34
10749117|483|1.7562|1.5965|34
9989748|14|5.4219|4.9290|34
10803338|14|35.9755|32.7050|34
10979602|26|36.0437|32.7670|34
12394573|190|1.1765|1.0695|34
12397671|39|3.1884|2.8985|34
12412166|328|0.4263|0.3875|34
11924576|13|54.5430|49.5845|34
12430974|15|74.5938|67.8125|34
10961649|22|11.7475|10.6795|34
10791837|121|97.9523|89.0475|34
12786186|23|11.6963|10.6330|34
15102304|16|157.7637|143.4215|34
12799197|13|48.0128|43.6480|34
10867692|420|38.9593|35.4175|34
13023768|10|43.2559|39.3235|34
13210343|44|0.4263|0.3875|34
13211008|50|0.5968|0.5425|34
13211272|38|0.3410|0.3100|34
13217063|26|5.7970|5.2700|34
13208793|137|42.6080|38.7345|34
13289430|23|4.8934|4.4485|34
11356291|13|83.3404|75.7640|34
12227285|34|219.2460|199.3145|34
10971921|168|5.0468|4.5880|34
13855285|38|2.5916|2.3560|34
13910497|191|3.1713|2.8830|34
13910498|251|4.5353|4.1230|34
13944622|11|1.6539|1.5035|34
13941978|15|1.6539|1.5035|34
14022057|19|1.9949|1.8135|34
14048819|22|14.6630|13.3300|34
10910400|53|4.0920|3.7200|34
14053181|10|3.4953|3.1775|34
14092824|64|16.9648|15.4225|34
10770386|48|35.4470|32.2245|34
14106968|98|13.5548|12.3225|34
9949091|22|35.5740|32.3400|1973
9970171|19|24.2550|22.0500|1973
9990626|16|51.7440|47.0400|1973
10919115|31|24.2550|22.0500|1973
10328668|14|30.7230|27.9300|1973
10318061|11|12.9360|11.7600|1973
6871065|10|80.8500|73.5000|1973
6877551|43|72.7650|66.1500|1973
10951166|50|17.7870|16.1700|1973
10330657|50|6.4680|5.8800|1973
6720287|36|19.4040|17.6400|1973
9976053|50|29.1060|26.4600|1973
8953583|12|24.2550|22.0500|1973
7630225|18|80.8500|73.5000|1973
10922278|27|33.9570|30.8700|1973
9896349|18|56.5950|51.4500|1973
10094061|35|80.8500|73.5000|1973
7695426|10|72.7650|66.1500|1973
10263880|10|80.8500|73.5000|1973
10316655|50|29.1060|26.4600|1973
10316668|40|8.0850|7.3500|1973
10330608|10|17.7870|16.1700|1973
10965590|66|19.4040|17.6400|1973
10451953|50|1.6170|1.4700|1973
10885257|15|11.3190|10.2900|1973
11383105|40|6.4680|5.8800|1973
11383107|50|8.0850|7.3500|1973
11387790|22|48.5100|44.1000|1973
11537525|50|32.3400|29.4000|1973
10917719|15|48.5100|44.1000|1973
11921322|50|6.4680|5.8800|1973
11980581|50|27.4890|24.9900|1973
12089552|40|6.4680|5.8800|1973
12154116|41|6.4680|5.8800|1973
12245444|11|25.8720|23.5200|1973
12285426|17|242.5500|220.5000|1973
12292599|50|32.3400|29.4000|1973
9635770|50|19.4040|17.6400|1973
10859523|14|145.5300|132.3000|1973
12324334|43|80.8500|73.5000|1973
12336006|10|35.5740|32.3400|1973
12394925|40|1.6170|1.4700|1973
10447188|38|129.3600|117.6000|1973
12426515|50|19.4040|17.6400|1973
12490732|25|9.7020|8.8200|1973
12490819|50|48.5100|44.1000|1973
12497799|50|4.8510|4.4100|1973
9345594|24|48.5100|44.1000|1973
10922274|10|35.5740|32.3400|1973
12790514|29|8.0850|7.3500|1973
12665927|50|88.9350|80.8500|1973
12903859|15|113.1900|102.9000|1973
12904100|33|24.2550|22.0500|1973
12903760|10|4.8510|4.4100|1973
12903697|41|35.5740|32.3400|1973
13029271|14|64.6800|58.8000|1973
13032838|50|11.3190|10.2900|1973
10036292|50|37.1910|33.8100|1973
12117287|29|16.1700|14.7000|1973
12047845|14|119.6580|108.7800|1973
13106261|27|16.1700|14.7000|1973
13210198|20|3.2340|2.9400|1973
13209068|10|93.7860|85.2600|1973
13236450|33|11.3190|10.2900|1973
13317433|50|88.9350|80.8500|1973
12197442|50|48.5100|44.1000|1973
10951224|10|709.8630|645.3300|1973
13826366|27|194.0400|176.4000|1973
13937021|18|17.7870|16.1700|1973
9917356|20|27.4890|24.9900|1973
13976718|45|113.1900|102.9000|1973
14000863|13|451.1430|410.1300|1973
14094063|35|6.4680|5.8800|1973
14095689|45|6.4680|5.8800|1973
14094276|18|4.8510|4.4100|1973
12980332|15|3699.6960|3363.3600|1973
11013227|43|145.5300|132.3000|1973
14189250|50|80.8500|73.5000|1973
10070956|50|80.8500|73.5000|1973
12673796|41|8.0850|7.3500|1973
9963492|21|189.5802|172.3456|10
10006201|20|46.5326|42.3024|10
10737274|82|21.3506|19.4096|10
10736614|232|463.3675|421.2432|10
9922583|13|84.9218|77.2016|10
9928780|10|445.2694|404.7904|10
9953521|105|107.8000|98.0000|10
9953104|16|343.4816|312.2560|10
10842703|22|333.3546|303.0496|10
10873899|2716|36.7506|33.4096|10
10873905|4849|0.9979|0.9072|10
10746335|91|7.8109|7.1008|10
10746598|93|4.0410|3.6736|10
10874667|12|5.3592|4.8720|10
10874652|20|6.7267|6.1152|10
10746588|16|9.9915|9.0832|10
10746416|76|12.2954|11.1776|10
10746420|177|16.6690|15.1536|10
10746432|38|9.4002|8.5456|10
10874707|31|63.1400|57.4000|10
10746430|50|9.4002|8.5456|10
10975225|10|12.3570|11.2336|10
10745571|22|14.7101|13.3728|10
10745697|58|13.2317|12.0288|10
10745929|85|3.8438|3.4944|10
10745856|200|2.4024|2.1840|10
10745869|579|1.7987|1.6352|10
10745628|221|1.7987|1.6352|10
10745844|14|2.7720|2.5200|10
10745845|846|1.2320|1.1200|10
10745834|4183|1.5646|1.4224|10
10745829|139|13.4904|12.2640|10
10745818|810|3.6960|3.3600|10
10745811|504|1.5646|1.4224|10
10745806|372|1.5646|1.4224|10
10745886|121|2.5256|2.2960|10
10745790|288|2.5256|2.2960|10
10746083|360|1.4414|1.3104|10
10746174|99|2.5010|2.2736|10
10745663|120|15.5355|14.1232|10
10745778|945|4.9403|4.4912|10
10745776|304|2.7104|2.4640|10
10745767|170|2.7104|2.4640|10
10745759|327|4.2134|3.8304|10
10745758|985|4.2134|3.8304|10
10745691|108|9.5850|8.7136|10
10746162|71|4.2134|3.8304|10
10746144|43|7.4166|6.7424|10
10746080|415|1.5646|1.4224|10
10745713|24|6.2955|5.7232|10
10746111|20|26.6112|24.1920|10
10746015|13|2.2669|2.0608|10
10746102|39|6.2955|5.7232|10
10746604|51|12.4555|11.3232|10
10746495|54|8.1682|7.4256|10
10746616|283|2.6858|2.4416|10
10746199|895|2.5995|2.3632|10
10746621|117|14.4267|13.1152|10
10746270|85|5.3469|4.8608|10
10745722|25|1.5646|1.4224|10
10745746|545|5.9136|5.3760|10
10745742|230|9.5234|8.6576|10
10745729|119|4.7432|4.3120|10
10896014|989|34.9149|31.7408|10
9935775|204|17.3835|15.8032|10
11901404|11|42.0420|38.2200|57
10955305|15|358.8932|326.2665|57
12259770|18|24.1742|21.9765|57
10751350|590|145.5138|132.2853|57
12988404|758|64.0170|58.1973|57
13285319|21|1.7140|1.5582|57
10701656|68|98.0387|89.1261|57
13294885|19|420.4200|382.2000|57
10851365|27|898.2435|816.5850|57
10851371|409|332.2935|302.0850|57
13291725|107|162.9128|148.1025|57
13298017|191|210.2100|191.1000|57
10771620|233|287.0175|260.9250|57
1390226|47|233.6565|212.4150|57
13300329|17|767.2665|697.5150|57
11861685|33|14.5530|13.2300|57
10418699|44|176.4632|160.4211|57
10851375|462|628.7705|571.6095|57
13301524|118|204.9548|186.3225|57
11300077|59|187.5720|170.5200|57
13297597|19|292.1919|265.6290|57
6764981|13|357.3570|324.8700|57
6882288|26|147.1470|133.7700|57
13297834|116|40.3442|36.6765|57
13214457|38|33.8762|30.7965|57
13665015|13|46.0845|41.8950|57
13626001|14|98.5562|89.5965|57
13841398|160|1.9404|1.7640|57
13960316|163|77.7939|70.7217|57
15175042|19|26.2763|23.8875|57
14859768|19|42.0420|38.2200|57
15348318|30|28.7988|26.1807|57
14095685|55|53.8461|48.9510|57
14266099|28|10.5105|9.5550|57
13295596|180|267.6135|243.2850|57
9372977|10|2664.2880|2422.0800|264
10939699|12|1380.1920|1254.7200|264
9899308|19|42.7680|38.8800|264
9899309|28|18.4800|16.8000|264
8590930|20|186.9120|169.9200|264
8590920|20|734.9760|668.1600|264
11799114|10|9732.6240|8847.8400|264
12255762|118|3115.7280|2832.4800|264
9974910|12|378.7661|344.3328|10
10873952|3878|48.4422|44.0384|10
10840082|52|370.7704|337.0640|10
9983215|16|281.4258|255.8416|10
9980162|33|326.1720|296.5200|10
9952689|27|112.5802|102.3456|10
10011692|28|292.7355|266.1232|10
9986116|11|92.9051|84.4592|10
10744380|37|314.4803|285.8912|10
10741788|52|266.0627|241.8752|10
10773656|527|98.5477|89.5888|10
10773648|227|21.2766|19.3424|10
10858899|41|195.6909|177.9008|10
10873925|1090|40.4219|36.7472|10
10746366|35|11.0634|10.0576|10
10746571|105|6.7267|6.1152|10
10746433|105|5.3592|4.8720|10
10746388|88|9.6712|8.7920|10
10746414|11|19.6381|17.8528|10
10746374|41|13.5150|12.2864|10
10874770|53|9.7574|8.8704|10
10874769|131|11.2358|10.2144|10
10746192|346|2.3038|2.0944|10
10746320|17|16.9154|15.3776|10
10746314|10|7.5152|6.8320|10
10745871|357|2.4024|2.1840|10
10745865|75|1.4538|1.3216|10
10745868|1317|2.4024|2.1840|10
10745866|63|4.8048|4.3680|10
10745862|966|1.1211|1.0192|10
10745864|153|1.4538|1.3216|10
10746058|13|13.2317|12.0288|10
10745833|2046|1.4414|1.3104|10
10745835|607|1.7371|1.5792|10
10745817|1524|2.5256|2.2960|10
10745815|74|5.1251|4.6592|10
10745812|315|1.7371|1.5792|10
10745885|31|3.6960|3.3600|10
10745794|86|6.7760|6.1600|10
10745793|465|1.5646|1.4224|10
10745789|538|2.0574|1.8704|10
10746049|58|1.2813|1.1648|10
10746173|42|2.0574|1.8704|10
10745777|1204|4.2134|3.8304|10
10745771|1435|3.3264|3.0240|10
10745773|1213|4.2134|3.8304|10
10745760|391|4.9403|4.4912|10
10745757|380|3.8562|3.5056|10
10746164|14|10.0038|9.0944|10
10746148|240|3.3264|3.0240|10
10746118|175|1.4414|1.3104|10
10746135|59|3.5235|3.2032|10
10746137|36|2.2669|2.0608|10
10746114|11|17.5930|15.9936|10
10746332|37|5.1498|4.6816|10
10745915|642|3.5235|3.2032|10
10746273|18|17.3712|15.7920|10
10746184|813|2.1437|1.9488|10
10746200|464|4.0779|3.7072|10
10746201|77|10.1886|9.2624|10
10745745|292|4.0533|3.6848|10
10745747|236|6.9854|6.3504|10
9994828|99|22.8043|20.7312|10
9972962|12|43.1446|39.2224|10
10752786|3854|13.3302|12.1184|10
9964565|1527|12.2584|11.1440|10
10860980|19|173.5272|157.7520|10
9945884|136|33.7075|30.6432|10
10973083|53|391.7021|356.0928|10
10864222|308|68.9181|62.6528|10
10994217|68|294.3371|267.5792|10
10757798|13|4.1765|3.7968|10
12741648|22|1204.3416|1094.8560|10
10773888|429|10.0038|9.0944|10
10973120|15|2044.4794|1858.6176|10
10765563|33|46.4710|42.2464|10
10769679|21|513.4237|466.7488|10
10774718|10|8.5131|7.7392|10
10878546|19|165.7410|150.6736|10
10776755|285|31.9211|29.0192|10
10776211|11|106.1245|96.4768|10
10882787|12|129.2614|117.5104|10
10885627|1055|9.8190|8.9264|10
10883728|2407|8.3899|7.6272|10
10840368|12|31.6378|28.7616|10
10775517|13|186.4016|169.4560|10
9976237|167|33.2886|30.2624|10
10886437|33|179.2437|162.9488|10
10912320|349|8.4392|7.6720|10
6456936|10|6112.4078|5556.7344|10
10900600|13|367.6411|334.2192|10
10916072|39|43.7114|39.7376|10
10916146|1450|50.3888|45.8080|10
10919044|26|16.6320|15.1200|10
10937533|10|24.5168|22.2880|10
10901827|70|20.2294|18.3904|10
10922578|34|215.8957|196.2688|10
10921245|18|112.9251|102.6592|10
9981920|116|11.7286|10.6624|10
10861219|14|2361.9658|2147.2416|10
10929746|369|26.4757|24.0688|10
11005831|485|8.6979|7.9072|10
11005837|29|11.4083|10.3712|10
12742798|1913|339.3298|308.4816|10
10928272|25|4.6939|4.2672|10
10758220|161|36.2331|32.9392|10
10909219|137|13.7614|12.5104|10
10971767|76|17.1741|15.6128|10
10949620|41|638.2499|580.2272|10
10949822|16|125.7256|114.2960|10
6704042|18|130.9986|119.0896|10
10957747|15|978.7747|889.7952|10
10962524|17|8.5624|7.7840|10
10962998|10|117.3850|106.7136|10
10962976|11|120.8469|109.8608|10
10962986|10|159.8766|145.3424|10
10961646|54|37.8470|34.4064|10
10965469|334|1214.3947|1103.9952|10
10976788|17|60.0970|54.6336|10
9540706|106|392.9341|357.2128|10
10950962|12|10.9894|9.9904|10
10786010|42|13.7984|12.5440|10
10786015|259|10.1517|9.2288|10
10786022|15|10.1517|9.2288|10
10786007|76|7.1826|6.5296|10
10892423|10|3.9054|3.5504|10
10963478|13|75.7310|68.8464|10
10786706|51|80.9917|73.6288|10
14196364|39|253.3854|230.3504|10
10902766|12|18.7264|17.0240|10
10794177|1440|30.6275|27.8432|10
10792172|21|482.9686|439.0624|10
10792175|10|482.9686|439.0624|10
10796739|19|146.3862|133.0784|10
10797034|19|57.7931|52.5392|10
10797036|106|34.3235|31.2032|10
10951103|10|1091.1085|991.9168|10
10801823|13|10.3858|9.4416|10
11008023|111|148.6531|135.1392|10
10805781|57|72.7866|66.1696|10
10801991|40|4.1149|3.7408|10
10857161|13|204.4627|185.8752|10
10808767|240|476.0941|432.8128|10
10810185|22|208.2203|189.2912|10
6025962|12|6270.8430|5700.7664|10
10963247|40|155.6016|141.4560|10
10899567|10|2740.8480|2491.6800|264
641329|20|243.4080|221.2800|264
10995674|12|935.0880|850.0800|264
11735453|20|6920.4960|6291.3600|264
7346090|155|202.2240|183.8400|264
10780361|19|1610.9280|1464.4800|264
8491173|37|82.3680|74.8800|264
10885651|40|2162.1600|1965.6000|264
10962761|63|765.0843|695.5312|1
10963655|22|49.4402|44.9456|1
10960221|27|39.2515|35.6832|1
9989163|11|4.1272|3.7520|1
10740103|78|34.3605|31.2368|1
15350445|19|134.2757|122.0688|16
12344686|102|13.1947|11.9952|10
12807901|80|46.3478|42.1344|10
13088263|96|39.1530|35.5936|10
13085702|23|31.1696|28.3360|10
10789461|59|15.5478|14.1344|10
11637186|13|24.6646|22.4224|10
10790422|83|25.3053|23.0048|10
10960172|23|46.7051|42.4592|10
10813509|34|7.1826|6.5296|10
13285988|28|13.9832|12.7120|10
13002952|11|109.8082|99.8256|10
13204670|45|23.8515|21.6832|10
13210211|142|34.0894|30.9904|10
13211696|24|455.6552|414.2320|10
12179961|55|29.3339|26.6672|10
13217450|19|926.0944|841.9040|10
12503397|13|169.2891|153.8992|10
10955817|86|424.7197|386.1088|10
11589261|14|701.5747|637.7952|10
9910660|14|54.1834|49.2576|10
10146816|13|701.5747|637.7952|10
13278480|17|4069.2960|3699.3600|10
13303384|16|42.2453|38.4048|10
12897693|72|540.9342|491.7584|10
13213064|28|993.6080|903.2800|10
13307961|26|57.0046|51.8224|10
13309310|37|13.6629|12.4208|10
13310498|293|16.0530|14.5936|10
13311659|17|394.1414|358.3104|10
13329514|67|547.2914|497.5376|10
13320771|224|40.1386|36.4896|10
12338109|280|439.2819|399.3472|10
13619139|68|21.2150|19.2864|10
13623761|17|1893.5717|1721.4288|10
13632621|16|20.3157|18.4688|10
13616307|74|1349.7176|1227.0160|10
13616424|192|1889.2597|1717.5088|10
13626097|12|1203.8365|1094.3968|10
13646885|31|955.8349|868.9408|10
4001890|13|137.9347|125.3952|10
12728336|13|46.2986|42.0896|10
10803623|102|38.4507|34.9552|10
13322733|728|463.4414|421.3104|10
13637015|32|103.9192|94.4720|10
16019714|26|217.4357|197.6688|10
1218417|18|1217.5680|1106.8800|264
3002942|16|42.2400|38.4000|264
3002926|32|149.4240|135.8400|264
3007674|12|5291.6160|4810.5600|264
3833307|18|6842.8800|6220.8000|264
1209957|136|530.1120|481.9200|264
4945649|30|15.3120|13.9200|264
10959115|1992|18.7757|17.0688|1
10837333|45|232.9835|211.8032|1
10848868|12|37.7362|34.3056|1
10973039|229|112.0997|101.9088|1
10870426|16|10.1517|9.2288|1
10870455|14|5.8274|5.2976|1
10734022|52|31.6747|28.7952|1
10756256|23|13.5766|12.3424|1
10851617|18|2737.8120|2488.9200|1
10851740|21|2011.7328|1828.8480|1
10758457|11|34.9642|31.7856|1
10736828|149|199.7195|181.5632|1
10847953|16|4.8171|4.3792|1
10861243|83|4327.1166|3933.7424|1
10861237|18|2862.5520|2602.3200|1
10861222|47|6923.3718|6293.9744|1
10864242|47|59.7027|54.2752|1
10916395|10|58.9882|53.6256|1
10870488|10|28.0526|25.5024|1
10870486|66|28.8165|26.1968|1
9959718|42|2.0451|1.8592|1
10870432|24|5.6179|5.1072|1
10871069|58|174.2664|158.4240|1
10749040|108|1.9958|1.8144|1
10761580|31|122.8058|111.6416|1
10861570|184|305.3882|277.6256|1
10763030|84|1.5770|1.4336|1
10861759|92|63.2262|57.4784|1
10761512|634|12.2584|11.1440|1
10971617|78|23.4819|21.3472|1
10760211|32|222.8072|202.5520|1
10761490|351|14.4883|13.1712|1
10768836|20|19.9954|18.1776|1
10769585|21|37.6869|34.2608|1
10976151|281|1.6509|1.5008|1
11935910|20|9.8106|8.9187|43
10742763|36|7.5199|6.8363|43
15349348|1908|1.4919|1.3563|43
15357577|14|7.5501|6.8637|43
10884684|35|3.9182|3.5620|43
12024440|24|20.6007|18.7279|43
1754652|14|10.1723|9.2475|43
15393227|222|3.4661|3.1510|43
15393306|42|23.5393|21.3994|43
10893594|27|3.9483|3.5894|43
9988241|16|11.4231|10.3846|43
15424848|34|6.4650|5.8773|43
15424733|22|1.6577|1.5070|43
15429391|12|5.0937|4.6306|43
10743010|33|4.7471|4.3155|43
12738806|302|285.5765|259.6150|43
15446748|17|2.3359|2.1235|43
1751976|40|3.4360|3.1236|43
1550814|22|12.8999|11.7272|43
10741306|28|2.6825|2.4386|43
15943406|58|1.6728|1.5207|43
12732910|29|586.0572|532.7793|43
15950486|211|12.6739|11.5217|43
15951252|620|1.7632|1.6029|43
10836127|22|703.8240|639.8400|264
10769646|61|582.3840|529.4400|264
9939057|22|76.4210|69.4736|10
9978344|35|57.9902|52.7184|10
10903342|30|770.4312|700.3920|10
9936137|234|158.9896|144.5360|10
9952750|156|132.9328|120.8480|10
10744377|26|343.9005|312.6368|10
10842717|27|163.2400|148.4000|10
10873927|527|70.7414|64.3104|10
10873906|1366|13.6998|12.4544|10
10873923|1276|9.4002|8.5456|10
10873948|526|3.1539|2.8672|10
10753391|181|169.4493|154.0448|10
10773609|196|26.5250|24.1136|10
